index,formula,MXene,H_MXene,RM1,EM1,AM1,VM1,IPM1,RX,EX,AX,VX,IPX,RT,ET,AT,VT,IPT,RM2,EM2,AM2,VM2,IPM2,RM1-RM2,RT-RM1,RT-RM2,(RM1-M2)/(RM1+RM2)/2,EX-EM1,EX-EM2,ET-EM1,ET-EM2,EM1-EM2,d_avg,d_diff,(ET-EM1)/(RM1+RT),(ET-EM2)/(RM2+RT),(EX-EM1)/(RM1+RX),(EX-EM2)/(RM2+RX),COM_M1,COM_M2,RM_avg,EM_avg,P_diff,G_diff,ET-EM_avg,pT-d_avg,VEC,IP_avg,mM_avg,RM1/M2,EM1/M2,AM1/M2,VM1/M2,IPM1/M2,X_AN,X_PNME,X_DNME,X_SZaME/(SZaME)max,X_REaME/(REaME)max,X_PNMD,X_SZaMD/(SZaMD)max,X_REaMD/(REaMD)max,T_AN,T_PNME,T_DNME,T_SZaME/(SZaME)max,T_REaME/(REaME)max,T_PNMD,T_SZaMD/(SZaMD)max,T_REaMD/(REaMD)max,M2_AN,M2_PNME,M2_DNME,M2_SZaME/(SZaME)max,M2_REaME/(REaME)max,M2_PNMD,M2_SZaMD/(SZaMD)max,M2_REaMD/(REaMD)max,M1_AN,M1_PNME,M1_DNME,M1_SZaME/(SZaME)max,M1_REaME/(REaME)max,M1_PNMD,M1_SZaMD/(SZaMD)max,M1_REaMD/(REaMD)max,A,d_T-M1,d_T-X,d_M1_X,X_bader,T1_bader,T2_bader,M2_bader,M1_bader,WF_bottom(eV),WF_top(eV),WF_diff,WF_avg,d_H_M1,d_H_T,e_dpz,e_d(M1),e_d(M2),E_pz_T,E_d_M1,E_d_M2,Formation_Energy_eV_per_atom,E_above_hull_eV_per_atom,Delta_G_eV
418,HfMoCS2,AB,bridge,1.55,1.3,0.17807,10,6.82507,0.7,2.55,1.262113612,4,11.260288,1,2.58,2.077104512,6,10.36001,1.45,2.16,0.74733,14,7.09243,0.1,-0.55,-0.45,0.016666667,1.25,0.39,1.28,0.42,-0.86,3.5,3,0.501960784,0.171428571,0.555555556,0.181395349,0.903529412,0.945054945,1.5,1.73,1,2,0.85,0.5,5.2,6.95875,137.215,1.068965517,0.601851852,0.238274925,0.714285714,0.96230347,6,88,12,0.15167,0.78879,87,0.15208,0.77673,16,101,9,0.1781,0.67171,100,0.17899,0.65995,42,55,61,0.46178,0.25907,52,0.47342,0.24951,72,48,71,0.57475,0.20815,45,0.58884,0.2006,3.254781889,2.491741911,2.784355814,2.297601859,1.631836,0.895735,0.60433,-1.25674,-1.875161,5.057907,5.872628333,0.814721333,5.465267667,2.115409447,1.645666529,-2.101597815,1.636445304,-0.48561431,-3.039486419,0.787151494,-0.917870897,-0.890469,0.101874,1.134564
279,MoHfCS2,BA,x,1.45,2.16,0.74733,14,7.09243,0.7,2.55,1.262113612,4,11.260288,1,2.58,2.077104512,6,10.36001,1.55,1.3,0.17807,10,6.82507,-0.1,-0.45,-0.55,-0.016666667,0.39,1.25,0.42,1.28,0.86,3.5,3,0.171428571,0.501960784,0.181395349,0.555555556,0.945054945,0.903529412,1.5,1.73,1,2,0.85,0.5,5.2,6.95875,137.215,0.935483871,1.661538462,4.196832706,1.4,1.039173225,6,88,12,0.15167,0.78879,87,0.15208,0.77673,16,101,9,0.1781,0.67171,100,0.17899,0.65995,72,48,71,0.57475,0.20815,45,0.58884,0.2006,42,55,61,0.46178,0.25907,52,0.47342,0.24951,3.254777743,2.444454584,2.78437101,2.240980276,1.63072,0.906043,0.573492,-1.880712,-1.229544,5.858059667,5.043454,-0.814605667,5.450756833,3.447938307,1.384645991,-2.097519212,-0.48431483,1.637203709,-2.775406425,-0.927982473,1.059226826,-0.890469,0.101874,1.603183
395,CrNbCSe2,AA,m1,1.4,1.66,0.6758412,12,6.76651,0.7,2.55,1.262113612,4,11.260288,1.15,2.55,2.020604712,6,9.752392,1.45,1.6,0.917407,13,6.75885,-0.05,-0.25,-0.3,-0.00877193,0.89,0.95,0.89,0.95,0.06,4.5,1,0.349019608,0.365384615,0.423809524,0.441860465,0.823529412,0.826923077,1.425,1.63,1,1,0.92,0.5,5.4,6.76268,72.45124,0.965517241,1.0375,0.736686334,0.923076923,1.001133329,6,88,12,0.15167,0.78879,87,0.15208,0.77673,34,102,14,0.21954,0.54493,101,0.22068,0.53528,41,51,65,0.48244,0.24797,48,0.49439,0.23893,24,54,56,0.40019,0.29894,51,0.41024,0.28794,3.245261965,2.518267265,3.198873109,2.083006723,1.594882,0.406645,0.612921,-1.535466,-1.078981,5.085613,5.286283333,0.200670333,5.185948167,3.50057767,1.499017083,-1.998942746,-0.573212319,0.503350719,-2.485724861,0.331545912,0.216789114,-0.492011,0.10229,0.79804
540,VWNO2,AB,m1,1.35,1.63,0.527662,13,6.746187,0.65,3.04,-0.07,5,14.53413,0.6,3.44,1.4611053,6,13.618055,1.35,2.36,0.816268,14,7.86403,0,-0.75,-0.75,0,1.41,0.68,1.81,1.08,-0.73,3.5,1,0.928205128,0.553846154,0.705,0.34,1.316603019,1.628959276,1.35,1.995,2,1,1.445,0.5,5.6,7.3051085,117.39075,1,0.690677966,0.646432299,0.928571429,0.85785367,7,94,8,0.1473,0.81216,93,0.14784,0.79901,8,100,5,0.14058,0.85098,99,0.14125,0.83626,74,56,66,0.52343,0.22855,53,0.5367,0.22009,23,50,60,0.41533,0.28804,47,0.42558,0.27756,2.904770125,1.906261965,2.525011525,2.235475782,1.527767,1.056595,0.991996,-1.864767,-1.711591,5.538654667,5.530548333,-0.008106333,5.5346015,2.692860581,0.975091661,-3.566256203,-0.499138088,-0.495444375,-3.833560487,0.545118457,-0.492811935,-1.466813,0.107,-0.261777
145,NbVNS2,BA,x,1.45,1.6,0.917407,13,6.75885,0.65,3.04,-0.07,5,14.53413,1,2.58,2.077104512,6,10.36001,1.35,1.63,0.527662,13,6.746187,0.1,-0.45,-0.35,0.017857143,1.44,1.41,0.98,0.95,-0.03,3.5,1,0.4,0.404255319,0.685714286,0.705,0.583333333,0.5734118,1.4,1.615,1,0,0.965,0.5,5.4,6.7525185,71.92394,1.074074074,0.981595092,1.738626242,1,1.00187706,7,94,8,0.1473,0.81216,93,0.14784,0.79901,16,101,9,0.1781,0.67171,100,0.17899,0.65995,23,50,60,0.41533,0.28804,47,0.42558,0.27756,41,51,65,0.48244,0.24797,48,0.49439,0.23893,3.135655762,2.465519452,2.935280328,2.206573652,1.630028,0.673946,0.727441,-1.466105,-1.565311,5.182207667,5.492028,0.309820333,5.337117833,3.477022323,1.360492698,-1.901535761,0.957804673,0.052119491,-2.421778239,0.788346653,0.161151771,-1.001239,0.107152,0.982956
466,TiCrCCl2,AA,m2,1.4,1.54,0.075545,12,6.82812,0.7,2.55,1.262113612,4,11.260288,1,3.16,3.61272528,7,12.967633,1.4,1.66,0.6758412,12,6.76651,0,-0.4,-0.4,0,1.01,0.89,1.62,1.5,-0.12,3.5,3,0.675,0.625,0.480952381,0.423809524,1.403465347,1.474719101,1.4,1.6,0,2,1.56,1.5,5.6,6.797315,49.93155,1,0.927710843,0.111779217,1,1.009105137,6,88,12,0.15167,0.78879,87,0.15208,0.77673,17,107,6,0.16265,0.73553,107,0.1606,0.73553,24,54,56,0.40019,0.29894,51,0.41024,0.28794,22,46,64,0.43051,0.27789,43,0.441,0.26786,3.206826951,2.502311553,3.15250652,2.154485722,1.658096,0.630253,0.543509,-1.217693,-1.614165,5.249831667,4.575114667,-0.674717,4.912473167,4.271650949,3.18021263,-3.98152773,0.869187876,-0.864073012,-3.987088933,0.797650547,0.870587618,-0.973016,0.107271,2.178253
505,ZrTaNSe2,AB,bridge,1.55,1.33,0.433289,12,6.634126,0.65,3.04,-0.07,5,14.53413,1.15,2.55,2.020604712,6,9.752392,1.45,1.5,0.32312,11,7.549571,0.1,-0.4,-0.3,0.016666667,1.71,1.54,1.22,1.05,-0.17,2.5,1,0.451851852,0.403846154,0.777272727,0.733333333,0.581329868,0.550699301,1.5,1.415,1,1,1.135,1.5,5.2,7.0918485,136.08594,1.068965517,0.886666667,1.340953825,1.090909091,0.878742117,7,94,8,0.1473,0.81216,93,0.14784,0.79901,34,102,14,0.21954,0.54493,101,0.22068,0.53528,73,52,69,0.54867,0.21804,49,0.56231,0.21007,40,47,68,0.50364,0.23753,44,0.51595,0.22894,3.366691627,2.652718604,2.971839303,2.29248585,1.77058,0.825545,0.65609,-1.460329,-1.791886,4.518785333,4.987402667,0.468617333,4.753094,2.020002721,1.785508067,-2.514105019,0.932140071,0.616383696,-2.92168925,0.508097885,0.32309604,-1.183416,0.108293,1.417702
546,VTiCSe2,AA,bridge,1.35,1.63,0.527662,13,6.746187,0.7,2.55,1.262113612,4,11.260288,1.15,2.55,2.020604712,6,9.752392,1.4,1.54,0.075545,12,6.82812,-0.05,-0.2,-0.25,-0.009090909,0.92,1.01,0.92,1.01,0.09,2.5,1,0.368,0.396078431,0.448780488,0.480952381,0.82,0.823529412,1.375,1.585,0,1,0.965,1.5,5,6.7871535,49.40425,0.964285714,1.058441558,6.984737574,1.083333333,0.98800065,6,88,12,0.15167,0.78879,87,0.15208,0.77673,34,102,14,0.21954,0.54493,101,0.22068,0.53528,22,46,64,0.43051,0.27789,43,0.441,0.26786,23,50,60,0.41533,0.28804,47,0.42558,0.27756,3.186803105,2.500624191,3.315074118,2.125469828,1.733463,0.522901,0.624232,-1.533782,-1.346813,5.443443333,5.071748,-0.371695333,5.257595667,1.894419814,1.722804668,-2.01808207,0.358873164,0.982017785,-2.144079551,0.264057983,0.945042586,-0.771,0.108586,1.006418
318,Zr2NS2,AA,m1,1.55,1.33,0.433289,12,6.634126,0.65,3.04,-0.07,5,14.53413,1,2.58,2.077104512,6,10.36001,1.55,1.33,0.433289,12,6.634126,0,-0.55,-0.55,0,1.71,1.71,1.25,1.25,0,2,0,0.490196078,0.490196078,0.777272727,0.777272727,0.630661621,0.630661621,1.55,1.33,0,0,1.25,2,5,6.634126,91.224,1,1,1,1,1,7,94,8,0.1473,0.81216,93,0.14784,0.79901,16,101,9,0.1781,0.67171,100,0.17899,0.65995,40,47,68,0.50364,0.23753,44,0.51595,0.22894,40,47,68,0.50364,0.23753,44,0.51595,0.22894,3.429631842,2.529592388,3.486893737,2.366508541,1.834094,0.991497,0.981688,-1.900748,-1.906531,5.780571667,5.780240333,-0.000331333,5.780406,3.563117016,1.352988772,-2.091939583,1.412739154,1.412739154,-2.589106332,1.305839439,1.305839439,-1.555417,0.109076,0.584459
489,TiCrNS2,AA,m1,1.4,1.54,0.075545,12,6.82812,0.65,3.04,-0.07,5,14.53413,1,2.58,2.077104512,6,10.36001,1.4,1.66,0.6758412,12,6.76651,0,-0.4,-0.4,0,1.5,1.38,1.04,0.92,-0.12,3.5,3,0.433333333,0.383333333,0.731707317,0.673170732,0.592222222,0.569444444,1.4,1.6,0,2,0.98,0.5,5.4,6.797315,49.93155,1,0.927710843,0.111779217,1,1.009105137,7,94,8,0.1473,0.81216,93,0.14784,0.79901,16,101,9,0.1781,0.67171,100,0.17899,0.65995,24,54,56,0.40019,0.29894,51,0.41024,0.28794,22,46,64,0.43051,0.27789,43,0.441,0.26786,3.164327586,2.412849652,3.134480331,2.127841021,1.586346,0.765347,0.622497,-1.282121,-1.692069,5.808275667,5.889566333,0.081290667,5.848921,3.423408628,1.347081899,-2.120987838,0.956041582,-0.807808807,-2.696673899,0.794210605,0.604326264,-0.952447,0.11006,0.556949
126,WNbCS2,BB,x,1.35,2.36,0.816268,14,7.86403,0.7,2.55,1.262113612,4,11.260288,1,2.58,2.077104512,6,10.36001,1.45,1.6,0.917407,13,6.75885,-0.1,-0.35,-0.45,-0.017857143,0.19,0.95,0.22,0.98,0.76,4,0,0.093617021,0.4,0.092682927,0.441860465,1.010078387,0.905263158,1.4,1.98,1,1,0.6,0,5.4,7.31144,138.37319,0.931034483,1.475,0.889755583,1.076923077,1.163515983,6,88,12,0.15167,0.78879,87,0.15208,0.77673,16,101,9,0.1781,0.67171,100,0.17899,0.65995,41,51,65,0.48244,0.24797,48,0.49439,0.23893,74,56,66,0.52343,0.22855,53,0.5367,0.22009,3.130209008,2.437782265,2.865329164,2.185668154,1.585903,0.722123,0.640112,-1.513482,-1.434656,5.758406,4.941915333,-0.816490667,5.350160667,3.416243837,1.368862167,-1.710525685,0.119007436,1.317057171,-2.331236904,-0.282060295,1.285606773,-0.631424,0.111096,1.595112
258,CrVCCl2,AA,x,1.4,1.66,0.6758412,12,6.76651,0.7,2.55,1.262113612,4,11.260288,1,3.16,3.61272528,7,12.967633,1.35,1.63,0.527662,13,6.746187,0.05,-0.4,-0.35,0.009090909,0.89,0.92,1.5,1.53,0.03,4,2,0.625,0.65106383,0.423809524,0.448780488,1.474719101,1.450740056,1.375,1.645,0,1,1.515,1,5.8,6.7563485,51.4688,1.037037037,1.018404908,1.280822193,0.923076923,1.003012517,6,88,12,0.15167,0.78879,87,0.15208,0.77673,17,107,6,0.16265,0.73553,107,0.1606,0.73553,23,50,60,0.41533,0.28804,47,0.42558,0.27756,24,54,56,0.40019,0.29894,51,0.41024,0.28794,3.189113332,2.469613054,3.128063594,2.04197513,1.53012,0.538981,0.585358,-1.443163,-1.211296,4.538679667,4.997671,0.458991333,4.768175333,2.780987832,1.788039051,-3.796976328,-0.883630929,0.483236553,-4.036643762,0.467236357,0.479540468,-0.726648,0.111711,2.141345
30,VMoCCl2,AA,m2,1.35,1.63,0.527662,13,6.746187,0.7,2.55,1.262113612,4,11.260288,1,3.16,3.61272528,7,12.967633,1.45,2.16,0.74733,14,7.09243,-0.1,-0.35,-0.45,-0.017857143,0.92,0.39,1.53,1,-0.53,4,2,0.65106383,0.408163265,0.448780488,0.181395349,1.450740056,2.250130822,1.4,1.895,1,1,1.265,1,5.8,6.9193085,73.44075,0.931034483,0.75462963,0.706062917,0.928571429,0.95118133,6,88,12,0.15167,0.78879,87,0.15208,0.77673,17,107,6,0.16265,0.73553,107,0.1606,0.73553,42,55,61,0.46178,0.25907,52,0.47342,0.24951,23,50,60,0.41533,0.28804,47,0.42558,0.27756,3.239985339,2.500780261,3.191857533,2.087490683,1.52258,0.584891,0.562659,-1.246684,-1.423444,4.601698333,4.579150667,-0.022547667,4.5904245,4.175661272,3.134425061,-3.935019518,0.03730219,-0.509801359,-4.012782879,0.034881182,-0.512328768,-0.680508,0.113043,2.186435
295,YZrCBr2,AA,bridge,1.8,1.22,0.30712,11,6.21726,0.7,2.55,1.262113612,4,11.260288,1.15,2.96,3.3635883,7,11.81381,1.55,1.33,0.433289,12,6.634126,0.25,-0.65,-0.4,0.037313433,1.33,1.22,1.74,1.63,-0.11,1.5,1,0.589830508,0.603703704,0.532,0.542222222,1.108703963,1.113387978,1.675,1.275,0,1,1.685,3.5,5,6.425693,90.064925,1.161290323,0.917293233,0.708810978,0.916666667,0.937163388,6,88,12,0.15167,0.78879,87,0.15208,0.77673,35,108,10,0.19779,0.60484,108,0.1953,0.60484,40,47,68,0.50364,0.23753,44,0.51595,0.22894,39,15,108,0.74258,0.1611,12,0.76224,0.15497,3.589718372,2.868482221,3.673067605,2.530157743,2.124246,0.688958,0.64164,-1.774049,-1.680795,4.127477,4.734114,0.606637,4.4307955,2.551078043,1.733569194,-3.623675714,1.743522261,1.414191003,-3.98976787,1.425863418,1.224017915,-1.325513,0.115474,2.196194
378,YZrNCl2,AB,x,1.8,1.22,0.30712,11,6.21726,0.65,3.04,-0.07,5,14.53413,1,3.16,3.61272528,7,12.967633,1.55,1.33,0.433289,12,6.634126,0.25,-0.8,-0.55,0.037313433,1.82,1.71,1.94,1.83,-0.11,1.5,1,0.692857143,0.717647059,0.742857143,0.777272727,0.932692308,0.923288614,1.675,1.275,0,1,1.885,3.5,5.2,6.425693,90.064925,1.161290323,0.917293233,0.708810978,0.916666667,0.937163388,7,94,8,0.1473,0.81216,93,0.14784,0.79901,17,107,6,0.16265,0.73553,107,0.1606,0.73553,40,47,68,0.50364,0.23753,44,0.51595,0.22894,39,15,108,0.74258,0.1611,12,0.76224,0.15497,3.44788151,2.715584388,3.039269946,2.35353054,1.897228,0.716546,0.682243,-1.546157,-1.74986,3.469221667,3.864981333,0.395759667,3.6671015,4.866129824,3.272870038,-5.208369393,0.301635842,0.81752388,-5.226647496,0.229613749,0.792154064,-1.866666,0.116453,2.173055
10,ZrYNCl2,BA,m2,1.55,1.33,0.433289,12,6.634126,0.65,3.04,-0.07,5,14.53413,1,3.16,3.61272528,7,12.967633,1.8,1.22,0.30712,11,6.21726,-0.25,-0.55,-0.8,-0.037313433,1.71,1.82,1.83,1.94,0.11,1.5,1,0.717647059,0.692857143,0.777272727,0.742857143,0.923288614,0.932692308,1.675,1.275,0,1,1.885,3.5,5.2,6.425693,90.064925,0.861111111,1.090163934,1.410813363,1.090909091,1.067049794,7,94,8,0.1473,0.81216,93,0.14784,0.79901,17,107,6,0.16265,0.73553,107,0.1606,0.73553,39,15,108,0.74258,0.1611,12,0.76224,0.15497,40,47,68,0.50364,0.23753,44,0.51595,0.22894,3.448058628,2.650744759,3.039300984,2.371634002,1.893175,0.720409,0.678401,-1.752407,-1.539578,3.858435667,3.462116333,-0.396319333,3.660276,4.243517649,3.190164294,-5.210173914,0.81818484,0.300590842,-5.224792437,0.813923503,0.233691137,-1.866666,0.116453,2.18857
255,ZrMoCS2,AB,m1,1.55,1.33,0.433289,12,6.634126,0.7,2.55,1.262113612,4,11.260288,1,2.58,2.077104512,6,10.36001,1.45,2.16,0.74733,14,7.09243,0.1,-0.55,-0.45,0.016666667,1.22,0.39,1.25,0.42,-0.83,3.5,3,0.490196078,0.171428571,0.542222222,0.181395349,0.904050145,0.945054945,1.5,1.745,0,2,0.835,0.5,5.2,6.863278,93.582,1.068965517,0.615740741,0.579782693,0.857142857,0.935381245,6,88,12,0.15167,0.78879,87,0.15208,0.77673,16,101,9,0.1781,0.67171,100,0.17899,0.65995,42,55,61,0.46178,0.25907,52,0.47342,0.24951,40,47,68,0.50364,0.23753,44,0.51595,0.22894,3.27197379,2.516196639,2.760644631,2.324928075,1.610096,0.887037,0.59739,-1.250948,-1.843575,5.124397,6.008839,0.884442,5.566618,3.582223724,1.355762961,-2.127617493,1.17589629,-0.49669256,-3.016696522,0.336939805,-0.931766076,-0.858024,0.117405,0.992436
89,Hf2CS2,AA,m1,1.55,1.3,0.17807,10,6.82507,0.7,2.55,1.262113612,4,11.260288,1,2.58,2.077104512,6,10.36001,1.55,1.3,0.17807,10,6.82507,0,-0.55,-0.55,0,1.25,1.25,1.28,1.28,0,2,0,0.501960784,0.501960784,0.555555556,0.555555556,0.903529412,0.903529412,1.55,1.3,0,0,1.28,2,4.8,6.82507,178.49,1,1,1,1,1,6,88,12,0.15167,0.78879,87,0.15208,0.77673,16,101,9,0.1781,0.67171,100,0.17899,0.65995,72,48,71,0.57475,0.20815,45,0.58884,0.2006,72,48,71,0.57475,0.20815,45,0.58884,0.2006,3.431508151,2.516072136,3.489828404,2.381736622,1.968097,0.960122,0.969141,-1.949609,-1.947751,6.159106,6.159029333,-7.67E-05,6.159067667,3.551614622,1.347264088,-1.722105816,1.726965141,1.726965141,-1.938055515,2.450517025,2.450517025,-1.230908,0.118043,0.34187
188,ZrTaCS2,AA,m1,1.55,1.33,0.433289,12,6.634126,0.7,2.55,1.262113612,4,11.260288,1,2.58,2.077104512,6,10.36001,1.45,1.5,0.32312,11,7.549571,0.1,-0.55,-0.45,0.016666667,1.22,1.05,1.25,1.08,-0.17,2.5,1,0.490196078,0.440816327,0.542222222,0.488372093,0.904050145,0.902623907,1.5,1.415,1,1,1.165,1.5,5,7.0918485,136.08594,1.068965517,0.886666667,1.340953825,1.090909091,0.878742117,6,88,12,0.15167,0.78879,87,0.15208,0.77673,16,101,9,0.1781,0.67171,100,0.17899,0.65995,73,52,69,0.54867,0.21804,49,0.56231,0.21007,40,47,68,0.50364,0.23753,44,0.51595,0.22894,3.360061371,2.526424866,3.363797574,2.381589148,1.896782,0.92849,0.842294,-1.811077,-1.85649,5.478439667,6.146151,0.667711333,5.812295333,3.573093235,1.346256433,-1.83442687,2.06323639,1.070830817,-2.389800357,1.863705495,0.920038259,-1.049694,0.118261,0.316543
333,CrMoNS2,AB,m2,1.4,1.66,0.6758412,12,6.76651,0.65,3.04,-0.07,5,14.53413,1,2.58,2.077104512,6,10.36001,1.45,2.16,0.74733,14,7.09243,-0.05,-0.4,-0.45,-0.00877193,1.38,0.88,0.92,0.42,-0.5,5,0,0.383333333,0.171428571,0.673170732,0.419047619,0.569444444,0.409090909,1.425,1.91,1,0,0.67,1,5.8,6.92947,73.96805,0.965517241,0.768518519,0.904341054,0.857142857,0.954046779,7,94,8,0.1473,0.81216,93,0.14784,0.79901,16,101,9,0.1781,0.67171,100,0.17899,0.65995,42,55,61,0.46178,0.25907,52,0.47342,0.24951,24,54,56,0.40019,0.29894,51,0.41024,0.28794,3.101413302,2.274174235,2.836557828,2.226692382,1.427274,0.59456,0.565946,-1.369153,-1.218628,4.519121,5.208351333,0.689230333,4.863736167,1.716868266,1.820829959,-2.562639613,-0.373877123,-0.781521339,-2.784171474,1.130018126,-0.992198907,-0.556354,0.119147,0.390422
180,Ti2CO2,AA,m1,1.4,1.54,0.075545,12,6.82812,0.7,2.55,1.262113612,4,11.260288,0.6,3.44,1.4611053,6,13.618055,1.4,1.54,0.075545,12,6.82812,0,-0.8,-0.8,0,1.01,1.01,1.9,1.9,0,2,0,0.95,0.95,0.480952381,0.480952381,1.975247525,1.975247525,1.4,1.54,0,0,1.9,2,4.8,6.82812,47.867,1,1,1,1,1,6,88,12,0.15167,0.78879,87,0.15208,0.77673,8,100,5,0.14058,0.85098,99,0.14125,0.83626,22,46,64,0.43051,0.27789,43,0.441,0.26786,22,46,64,0.43051,0.27789,43,0.441,0.26786,3.031519925,1.97203201,2.823788708,2.184612436,1.683097,1.114638,1.112856,-1.956031,-1.95456,5.674778,5.674644667,-0.000133333,5.674711333,2.790965809,0.972706258,-2.886222123,0.902784597,0.902784597,-3.48677096,0.727476282,0.727476282,-2.057168,0.119988,0.210182
192,Zr2NSe2,AA,bridge,1.55,1.33,0.433289,12,6.634126,0.65,3.04,-0.07,5,14.53413,1.15,2.55,2.020604712,6,9.752392,1.55,1.33,0.433289,12,6.634126,0,-0.4,-0.4,0,1.71,1.71,1.22,1.22,0,2,0,0.451851852,0.451851852,0.777272727,0.777272727,0.581329868,0.581329868,1.55,1.33,0,0,1.22,2,5,6.634126,91.224,1,1,1,1,1,7,94,8,0.1473,0.81216,93,0.14784,0.79901,34,102,14,0.21954,0.54493,101,0.22068,0.53528,40,47,68,0.50364,0.23753,44,0.51595,0.22894,40,47,68,0.50364,0.23753,44,0.51595,0.22894,3.473051437,2.666485466,3.623472015,2.368409805,1.842209,0.853445,0.861904,-1.782929,-1.774629,5.450675667,5.450341333,-0.000334333,5.4505085,2.135643568,1.779657181,-1.929027464,1.488976573,1.488976573,-2.053385024,1.366919236,1.366919236,-1.402931,0.120217,0.62903
421,NbVCS2,AB,m1,1.45,1.6,0.917407,13,6.75885,0.7,2.55,1.262113612,4,11.260288,1,2.58,2.077104512,6,10.36001,1.35,1.63,0.527662,13,6.746187,0.1,-0.45,-0.35,0.017857143,0.95,0.92,0.98,0.95,-0.03,3.5,1,0.4,0.404255319,0.441860465,0.448780488,0.905263158,0.900786309,1.4,1.615,1,0,0.965,0.5,5.2,6.7525185,71.92394,1.074074074,0.981595092,1.738626242,1,1.00187706,6,88,12,0.15167,0.78879,87,0.15208,0.77673,16,101,9,0.1781,0.67171,100,0.17899,0.65995,23,50,60,0.41533,0.28804,47,0.42558,0.27756,41,51,65,0.48244,0.24797,48,0.49439,0.23893,3.178475596,2.478174287,2.593068113,2.202913075,1.679951,0.749621,0.621668,-1.380177,-1.671061,5.568005,5.282548,-0.285457,5.4252765,3.507504892,1.364395188,-2.187262622,-0.246069616,0.345438493,-2.925620617,-0.554983183,0.073625777,-0.813842,0.120431,1.343241
581,VNbCS2,BA,x,1.35,1.63,0.527662,13,6.746187,0.7,2.55,1.262113612,4,11.260288,1,2.58,2.077104512,6,10.36001,1.45,1.6,0.917407,13,6.75885,-0.1,-0.35,-0.45,-0.017857143,0.92,0.95,0.95,0.98,0.03,3.5,1,0.404255319,0.4,0.448780488,0.441860465,0.900786309,0.905263158,1.4,1.615,1,0,0.965,0.5,5.2,6.7525185,71.92394,0.931034483,1.01875,0.575166747,1,0.998126456,6,88,12,0.15167,0.78879,87,0.15208,0.77673,16,101,9,0.1781,0.67171,100,0.17899,0.65995,41,51,65,0.48244,0.24797,48,0.49439,0.23893,23,50,60,0.41533,0.28804,47,0.42558,0.27756,3.178460753,2.386288597,2.593049539,2.123065787,1.699242,0.595486,0.751916,-1.673624,-1.37302,5.287584,5.57247,0.284886,5.430027,3.352700403,1.366933542,-2.18657612,0.345191968,-0.245743547,-3.055109801,-0.023087135,-0.416432658,-0.813839,0.120434,0.741446
313,VCrNF2,AA,m2,1.35,1.63,0.527662,13,6.746187,0.65,3.04,-0.07,5,14.53413,0.5,3.98,3.401189824,7,17.42282,1.4,1.66,0.6758412,12,6.76651,-0.05,-0.85,-0.9,-0.009090909,1.41,1.38,2.35,2.32,-0.03,4,2,1.27027027,1.221052632,0.705,0.673170732,1.801801802,1.813882532,1.375,1.645,0,1,2.335,1,6,6.7563485,51.4688,0.964285714,0.981927711,0.780748495,1.083333333,0.996996531,7,94,8,0.1473,0.81216,93,0.14784,0.79901,9,106,3,0.13207,0.90585,106,0.1304,0.90585,24,54,56,0.40019,0.29894,51,0.41024,0.28794,23,50,60,0.41533,0.28804,47,0.42558,0.27756,3.072317394,2.133240844,2.726286674,2.042203624,1.508779,0.738675,0.701305,-1.378469,-1.570291,5.268096333,4.425499,-0.842597333,4.846797667,1.629091411,2.125285822,-5.790251947,1.048253974,-1.522197683,-5.694735066,0.66306038,0.391157757,-1.697012,0.120589,1.747526
113,ZrMoCSe2,AB,bridge,1.55,1.33,0.433289,12,6.634126,0.7,2.55,1.262113612,4,11.260288,1.15,2.55,2.020604712,6,9.752392,1.45,2.16,0.74733,14,7.09243,0.1,-0.4,-0.3,0.016666667,1.22,0.39,1.22,0.39,-0.83,3.5,3,0.451851852,0.15,0.542222222,0.181395349,0.833333333,0.826923077,1.5,1.745,0,2,0.805,0.5,5.2,6.863278,93.582,1.068965517,0.615740741,0.579782693,0.857142857,0.935381245,6,88,12,0.15167,0.78879,87,0.15208,0.77673,34,102,14,0.21954,0.54493,101,0.22068,0.53528,42,55,61,0.46178,0.25907,52,0.47342,0.24951,40,47,68,0.50364,0.23753,44,0.51595,0.22894,3.325475765,2.660039986,2.88832682,2.326601777,1.626464,0.765861,0.435196,-1.089058,-1.738464,4.445573,5.570331333,1.124758333,5.007952167,2.128230727,1.746491058,-2.146814339,0.999997432,-0.593480496,-2.614772107,0.500920218,-0.87752873,-0.73809,0.120904,0.904074
